RC Code,Ratecity,IF Code,Infochoice
4e168f3c-035a-4d4f-94df-ff80c6760ad5,Homeloans - Optima Home Loan Fixed (Interest Only) 1 Year (LVR < 70%),77161,Homeloans Ltd - Homeloans Ultra Plus LVR 80-90 P&I 1 Year
c06d8a61-9f47-4319-af5f-b99b22f933e5,Homeloans - Optima Home Loan Fixed (Interest Only) 3 Years (LVR < 70%),77163,Homeloans Ltd - Homeloans Ultra Plus LVR 80-90 P&I 3 Year
78d14a6a-5092-45ad-952b-f29535ec818b,Homeloans - Optima Home Loan Fixed (Interest Only) 5 Years (LVR < 70%),77165,Homeloans Ltd - Homeloans Ultra Plus LVR 80-90 P&I 5 Year
444bd8a0-aed4-4649-a214-f20f8f9824e6,Homeloans - Optima Home Loan (Principal and Interest) (LVR 90%-95%),87830,Homeloans Ltd - Homeloans Ultra Plus LVR 80-90 P&I Principal & Interest
cc587762-d67d-4b61-bc45-a6ea926ded0e,Homeloans - Optima Home Loan (Principal and Interest) (LVR < 70%),18330,Homeloans Ltd - Homeloans MoniPower P&I Principal & Interest
b2a531d8-8cbd-42b5-ab15-422e4443d63c,Homeloans - Optima Home Loan (Interest Only) (LVR < 70%),87830,Homeloans Ltd - Homeloans Ultra Plus LVR 80-90 P&I Principal & Interest
c859ddb1-7594-4385-b394-e4f8ee04e142,Homeloans - MoniPower Investment Loan Fixed (Principal and Interest) 2 Years,0,0
68a1756d-9d44-4266-95c3-f093329c8a0a,Homeloans - MoniPower Investment Loan Fixed (Principal and Interest) 1 Year,0,0
de2c22a5-dc53-4df7-9876-be6519d9e7b8,Homeloans - MoniPower Investment Loan (Principal and Interest) (LVR < 80%),0,0
f8345bb0-ead3-476f-9ada-2b21f199b76c,Homeloans - MoniPower Home Loan Fixed (Principal and Interest) 4 Years,16904,Homeloans Ltd - Homeloans MoniPower P&I 4 Year Principal & Interest
c7c03aa2-9357-4355-a714-279b0795be69,Homeloans - MoniPower Home Loan Fixed (Principal and Interest) 5 Years,16905,Homeloans Ltd - Homeloans MoniPower P&I 5 Year Principal & Interest
fa239608-8dfb-49a4-ab10-aed2c9be59e1,Homeloans - MoniPower Home Loan Fixed (Principal and Interest) 1 Year,16901,Homeloans Ltd - Homeloans MoniPower P&I 1 Year Principal & Interest
1fb86584-027e-4093-8eb2-e033abae954a,Homeloans - MoniPower Home Loan (Principal and Interest) (LVR 80%-95%),18330,Homeloans Ltd - Homeloans MoniPower P&I Principal & Interest
0e39f961-b51b-4343-b041-94c4a172f35d,"Homestar Finance - Variable Rate Investment Loan (Interest Only) (Amounts <$750k, LVR <70%)",483870,HomeStar - Investment Property Loan (I/O) Interest Only
5f9ce891-a1e5-46cf-8c39-c2460b307272,"Homestar Finance - Variable Rate Investment Loan (Interest Only) ($150k-$750k, LVR 80%-90%)",483870,HomeStar - Investment Property Loan (I/O) Interest Only
64b6e5f9-f2a0-4b9a-be54-0cc1c5f188a7,"Homestar Finance - Variable Rate Investment Loan (Interest Only) ($750k-$1M, LVR <70%)",483870,HomeStar - Investment Property Loan (I/O) Interest Only
dfdfd0b5-4ac2-450c-b0bf-dd1c01991e68,Homestar Finance - Fixed Rate Investment Loan (Interest Only) 5 Years,483895,HomeStar - Investment Property Loan (I/O) 5 Year Interest Only
5a705896-7a8e-43fc-907f-3ce43720966b,Homestar Finance - Fixed Rate Investment Loan (Interest Only) 4 Years ,483894,HomeStar - Investment Property Loan (I/O) 4 Year Interest Only
f9863d51-e14a-45de-80e0-8a29b4ba0ce3,"Homestar Finance - Fixed Rate Investment Loan (Interest Only) 1 Year (Amounts $150k-$750k, LVR 80%-90%)",483891,HomeStar - Investment Property Loan (I/O) 1 Year Interest Only
b5a3e33a-6b10-438b-93c5-59492445b213,"Homestar Finance - Fixed Rate Investment Loan (Interest Only) 3 Years (Amounts $150k-$750k, LVR 80%-90%)",483891,HomeStar - Investment Property Loan (I/O) 1 Year Interest Only
85ad0c4e-9aae-4e11-ab49-d93d21237684,"Homestar Finance - Fixed Rate Investment Loan (Interest Only) 5 Years (Amounts $150k-$750k, LVR 80%-90%)",483891,HomeStar - Investment Property Loan (I/O) 1 Year Interest Only
de6635cb-9672-4299-8112-6201c2814cac,"Homestar Finance - Fixed Rate Investment Loan (Interest Only) 2 Years (Amounts $750k-$1M, LVR 80%-90%)",483891,HomeStar - Investment Property Loan (I/O) 1 Year Interest Only
0bfdbc06-6a47-44d5-aced-35de0056f7c4,"Homestar Finance - Fixed Rate Investment Loan (Interest Only) 4 Years (Amounts $750k-$1M, LVR 80%-90%)",483891,HomeStar - Investment Property Loan (I/O) 1 Year Interest Only
708bc52d-fcee-40e2-a2fb-fa838bfdfc81,"Homestar Finance - Variable Rate Home Loan (Principal and Interest) ($750k-$1M, LVR < 70%)",518520,HomeStar - FIRST HOME BUYER LOAN Principal & Interest
71026f1e-1cc9-4878-b8ce-a5743c5a599e,"Homestar Finance - Variable Rate Home Loan (Principal and Interest) ($750k-$1M, LVR 80%-90%)",518520,HomeStar - FIRST HOME BUYER LOAN Principal & Interest
31285017-6054-4ce2-ad03-84d87aed1e9d,"Homestar Finance - Variable Rate Home Loan (Principal and Interest) ($750k-$1M, LVR 70%-80%)",518520,HomeStar - FIRST HOME BUYER LOAN Principal & Interest
2996468d-3a07-4878-b8d1-ff416fcf1187,"Homestar Finance - Variable Rate Home Loan (Interest Only) (Amounts < $750k, LVR < 70%)",518520,HomeStar - FIRST HOME BUYER LOAN Principal & Interest
be3cf077-2ae9-4045-bb0e-0e6595ed29a1,"Homestar Finance - Variable Rate Home Loan (Interest Only) ($750k-$1M, LVR 70%-80%)",483440,HomeStar - Owner Occupied Loan (P&I) Principal & Interest
afa786c5-5b56-4a8d-94f6-6cf2b1735cc7,"Homestar Finance - Variable Rate Investment Loan (Principal and Interest) (Amounts $750k-$1M, LVR 80%-90%)",483860,HomeStar - Investment Property Loan (P&I) Principal & Interest
73c93814-636f-44c2-ad71-1675bcb92fee,"Homestar Finance - Variable Rate Investment Loan (Principal and Interest) ($150k-$750k, LVR 80%-90%)",483860,HomeStar - Investment Property Loan (P&I) Principal & Interest
345fcc97-ac73-4002-9601-05102ee86276,"Homestar Finance - Variable Rate Investment Loan (Principal and Interest) ($750k-$1M, LVR 70%-80%)",483860,HomeStar - Investment Property Loan (P&I) Principal & Interest
77297c3a-a0e9-44db-994c-ec4514cd0cf5,Homestar Finance - Fixed Rate Investment Loan (Principal and Interest) 4 Years,483884,HomeStar - Investment Property Loan (P&I) 4 Year Principal & Interest
d6f4cd36-e0a0-46c0-a6f9-1e7d8df2ec23,Homestar Finance - Fixed Rate Investment Loan (Principal and Interest) 5 Years,483885,HomeStar - Investment Property Loan (P&I) 5 Year Principal & Interest
93b3c62f-4cb0-459e-9f24-2cca0b55ab9d,"Homestar Finance - Fixed Rate Investment Loan (Principal and Interest) 1 Year (Amount $150k-$750k, LVR 80%-90%)",483881,HomeStar - Investment Property Loan (P&I) 1 Year Principal & Interest
9a901b53-fd7d-4680-8943-32aecdf4a73e,"Homestar Finance - Fixed Rate Investment Loan (Principal and Interest) 3 Years (Amount $150k-$750k, LVR 80%-90%)",483881,HomeStar - Investment Property Loan (P&I) 1 Year Principal & Interest
4151448b-0a73-48f2-8090-d00869ff168d,"Homestar Finance - Fixed Rate Investment Loan (Principal and Interest) 5 Years (Amount $150k-$750k, LVR 80%-90%)",483881,HomeStar - Investment Property Loan (P&I) 1 Year Principal & Interest
299b3ad0-4f66-4951-a33d-5f2ef43efe18,"Homestar Finance - Fixed Rate Investment Loan (Principal and Interest) 2 Years (Amount $750k-$1M, LVR 80%-90%)",483881,HomeStar - Investment Property Loan (P&I) 1 Year Principal & Interest
2dbcbcbc-de5f-4df4-b0ed-4edc80e6d74d,"Homestar Finance - Fixed Rate Investment Loan (Principal and Interest) 4 Years (Amount $750k-$1M, LVR 80%-90%)",483881,HomeStar - Investment Property Loan (P&I) 1 Year Principal & Interest
c672f6e9-6d13-48af-b304-cfb32a79ee03,Homestar Finance - Fixed Rate Home Loan (Principal and Interest) 5 Years,483465,HomeStar - Owner Occupied Loan (P&I) 5 Year Principal & Interest
ddcab18b-bc47-4a64-af31-2b5e9276e45b,Homestar Finance - Fixed Rate Home Loan (Principal and Interest) 2 Years,483462,HomeStar - Owner Occupied Loan (P&I) 2 Year Principal & Interest
b5674972-2a49-46ae-a108-87b8ab9bb0be,Homestar Finance - Fixed Rate Home Loan (Principal and Interest) 4 Years,483464,HomeStar - Owner Occupied Loan (P&I) 4 Year Principal & Interest
9b0b04d1-7e96-4e4f-b026-7a622a4405ba,"Homestar Finance - Fixed Rate Home Loan (Principal and Interest) 2 Years (Amounts $150k-$750k, LVR 80%-90%) ",483461,HomeStar - Owner Occupied Loan (P&I) 1 Year Principal & Interest
fc96feb7-708d-4844-88f1-7928383af4f6,"Homestar Finance - Fixed Rate Home Loan (Principal and Interest) 4 Years (Amounts $150k-$750k, LVR 80%-90%) ",483461,HomeStar - Owner Occupied Loan (P&I) 1 Year Principal & Interest
ff11571e-9c4f-4c62-8443-9f5dfefb0520,"Homestar Finance - Fixed Rate Home Loan (Principal and Interest) 1 Year (Amounts $750k-$1M, LVR 80%-90%)",483461,HomeStar - Owner Occupied Loan (P&I) 1 Year Principal & Interest
a1f74297-4ed5-4b6e-9b38-3eff1d679a7c,"Homestar Finance - Fixed Rate Home Loan (Principal and Interest) 3 Years (Amounts $750k-$1M, LVR 80%-90%)",483461,HomeStar - Owner Occupied Loan (P&I) 1 Year Principal & Interest
4ac002d4-addd-4ca7-8149-5db35099c4b5,"Homestar Finance - Fixed Rate Home Loan (Principal and Interest) 5 Years (Amounts $750k-$1M, LVR 80%-90%)",483461,HomeStar - Owner Occupied Loan (P&I) 1 Year Principal & Interest
60fa3a7f-b0bc-4f74-a7f5-27e22e8d76c2,Homestar Finance - Fixed Rate Home Loan (Interest Only) 5 Years,483475,HomeStar - Owner Occupied Loan (I/O) 5 Year Interest Only
dc07a2ea-127f-4810-9c40-d07ef506d9fd,Homestar Finance - Fixed Rate Home Loan (Interest Only) 3 Years,483473,HomeStar - Owner Occupied Loan (I/O) 3 Year Interest Only
8d2079d5-0eef-4ae7-88dd-6aecbfea4406,"Homestar Finance - Fixed Rate Home Loan (Interest Only) 2 Years ($150k-$750k, LVR 80%-90%)",483471,HomeStar - Owner Occupied Loan (I/O) 1 Year Interest Only
9b150a03-c69e-49a0-8c7c-ee09f20c4e0c,"Homestar Finance - Fixed Rate Home Loan (Interest Only) 4 Years (Amounts $150k-$750k, LVR 80%-90%)",483471,HomeStar - Owner Occupied Loan (I/O) 1 Year Interest Only
5cda4555-3128-4c0a-a98f-0b3aaa43b229,"Homestar Finance - Fixed Rate Home Loan (Interest Only) 2 Years (Amounts $750k-$1M, LVR 80%-90%)",483471,HomeStar - Owner Occupied Loan (I/O) 1 Year Interest Only
dbe61478-f2c9-49d1-85bb-c207e5a4fe8b,"Homestar Finance - Fixed Rate Home Loan (Interest Only) 4 Years (Amounts $750k-$1M, LVR 80%-90%)",483471,HomeStar - Owner Occupied Loan (I/O) 1 Year Interest Only
abadd13f-103b-4457-86a8-7ee45c376213,Horizon Credit Union - Special Value Plus Investment Loan,438410,Horizon Credit Union - Basic Investment Loan Principal & Interest
56125644-1644-4b51-a6a2-c008c939bf21,Horizon Credit Union - Mortgage Breaker Investment Loan,438660,Horizon Credit Union - Mortgage Breaker Investment Loan
dff10fbd-6df4-4de7-83cf-7bef6e4623b6,Horizon Credit Union - Fixed Rate Investment Loan 5 Years,438505,Horizon Credit Union - Fixed Interest Rate Investment Loan 5 Year
955e500c-4461-42a7-8454-063d7c14ff62,Horizon Credit Union - Fixed Rate Investment Loan 3 Years,438503,Horizon Credit Union - Fixed Interest Rate Investment Loan 3 Year
54a1cec9-b9d9-4e86-9cc5-f687b63a2d37,Horizon Credit Union - Classic Investment Loan,438460,Horizon Credit Union - Classic Investment Loan
9348f3a2-275c-480f-b334-1b141b280337,Horizon Credit Union - Special Value Plus Home Loan,146690,Horizon Credit Union - Basic Home Loan Principal & Interest
15efe85f-ab0c-457b-a5ee-3b202f1084da,Horizon Credit Union - Mortgage Breaker Home Loan,146710,Horizon Credit Union - Mortgage Breaker 100 Offset Loan
4c35e95b-b8da-495f-bd50-b5cca7866196,Horizon Credit Union - Handyloan Secured Line of Credit,146710,Horizon Credit Union - Mortgage Breaker 100 Offset Loan
8276217d-6527-4863-96cc-96968ea979eb,Horizon Credit Union - Fixed Rate Home Loan 2 Years,146722,Horizon Credit Union - Fixed Interest Rate Home Loan 2 Year
167cb458-6d1b-44ad-a9ca-df628bbb8b5e,Horizon Credit Union - Fixed Rate Home Loan 3 Years,146723,Horizon Credit Union - Fixed Interest Rate Home Loan 3 Year
1243c965-4c7a-41e8-bddc-e3d3b35a8e56,Horizon Credit Union - Basic Home Loan,146700,Horizon Credit Union - Classic Home Loan
379f7ed5-0434-4d37-9ee9-e0b2620dd860,HSBC - Standard Variable Rate Investment Loan (Principal and Interest),404950,HSBC - Variable Rate Loan - Investment Principal & Interest
c2c64395-c83c-46c2-9c3b-5561449b15d2,HSBC - Premier Standard Variable Investment Loan,404930,HSBC - Premier Variable Rate Loan - Investment Principal & Interest
df7e7cf9-6093-42e7-b89e-b8164faf8290,HSBC - Premier Standard Variable Home Loan ($750k-$1.5m),512520,HSBC - Premier Variable Rate Loan - Owner Occupied Interest Only
05ffd838-79cf-43fc-a294-a8dc89a6fe88,HSBC - Premier Home Smart Investment Loan,404870,HSBC - Premier Home Smart Loan - Investment Principal & Interest
138af72c-8d7b-4259-854d-a84cf1d6a38a,HSBC - Premier Home Equity Investment Loan,405280,HSBC - Premier Home Equity Loan - Investment Interest Only
7a989849-a679-4d1e-891e-1b394973e10d,HSBC - Premier Fixed Rate Investment Loan (Principal and Interest) 3 Years,405013,HSBC - Premier Fixed Rate Loan - Investment 3 Year Principal & Interest
2da9eba2-d430-4876-a990-a4936b62b075,HSBC - Premier Fixed Rate Investment Loan (Principal and Interest) 1 Year,405011,HSBC - Premier Fixed Rate Loan - Investment 1 Year Principal & Interest
5feaf86b-da03-48f0-ae02-cfe307d7bbaf,HSBC - Premier Fixed Rate Investment Loan (Principal and Interest) 4 Years,405014,HSBC - Premier Fixed Rate Loan - Investment 4 Year Principal & Interest
6eab47cb-0fc1-439f-b8e4-a6f74c242db2,HSBC - Premier Fixed Rate Home Loan (Principal and Interest) 1 Year,19301,HSBC - Fixed Rate Loan - Owner Occupied 1 Year Principal & Interest
b41443a4-598d-4d0d-a268-6027907acf1d,HSBC - Premier Fixed Rate Home Loan (Principal and Interest) 3 Years,215763,HSBC - Premier Fixed Rate Loan - Owner Occupied 3 Year Principal & Interest
6fa3abb8-2268-44d1-a9f0-b829bd18747b,HSBC - Home Value Investment Loan (Principal and Interest),404840,HSBC - Home Value Loan - Investment Principal & Interest
05daf4d6-ac99-479e-80da-6bc7d5f8bb5a,HSBC - Home Smart Home Loan,215260,HSBC - Home Smart Loan - Owner Occupied Principal & Interest
f6e5ad22-f17b-46ef-acb0-7c811eaaddd9,HSBC - Home Equity Home Loan,22120,HSBC - Home Equity Loan - Owner Occupied Interest Only
6c0bd36f-c411-4ff7-8669-b1c5a017f513,HSBC - Fixed Rate Investment Loan (Principal and Interest) 2 Years,404752,HSBC - Fixed Rate Loan - Investment 2 Year Principal & Interest
f281618c-dfc7-49a8-9fd0-4531431cf226,HSBC - Fixed Rate Investment Loan (Principal and Interest) 4 Years,404754,HSBC - Fixed Rate Loan - Investment 4 Year Principal & Interest
7d357e1d-5f78-40f2-88b6-d35c9edd7287,HSBC - Fixed Rate Home Loan (Principal and Interest) 5 Years,19305,HSBC - Fixed Rate Loan - Owner Occupied 5 Year Principal & Interest
a97dca57-4ef8-45b3-bb20-c55328f55bf7,HSBC - Fixed Rate Home Loan (Principal and Interest) 2 Years,19302,HSBC - Fixed Rate Loan - Owner Occupied 2 Year Principal & Interest
dae1d393-e9da-43a6-92bf-21c5b495c776,HSBC - Fixed Rate Home Loan (Principal and Interest) 3 Years,19303,HSBC - Fixed Rate Loan - Owner Occupied 3 Year Principal & Interest
aa970be5-0301-4178-a94b-4b682ec5cc12,Hume Bank - Interest Saver 2 Year Introductory Home Loan (Principal and Interest),147200,Hume Bank - Hume Interest Saver Investment
ea530217-e025-4f5e-af08-b4b60a116bb8,Hume Bank - Standard Variable Investment Loan (Principal and Interest),147200,Hume Bank - Hume Interest Saver Investment
c0589f16-cb05-4472-b0f2-87143020c7aa,Hume Bank - Property Package Standard Variable Investment Loan (Refinance) ($250k-$500k),147200,Hume Bank - Hume Interest Saver Investment
18ff6ca2-d0de-4c4a-b822-342bab90296d,Hume Bank - Property Package Standard Variable Investment Loan (Principal and Interest) ($500k+),147200,Hume Bank - Hume Interest Saver Investment
db2820d3-088e-4dcb-a60f-fb9134959e40,Hume Bank - Property Package Standard Variable Investment Loan (Principal and Interest) ($150k-$250k),147200,Hume Bank - Hume Interest Saver Investment
b2cba6ff-26e0-47bc-adb3-22491889ca32,Hume Bank - Property Package Investment Line of Credit (Refinance) ($250k-$500k),147200,Hume Bank - Hume Interest Saver Investment
2ef50100-b604-4c3e-a090-3504ed4c7008,Hume Bank - Property Package Investment Line of Credit ($500k+),147200,Hume Bank - Hume Interest Saver Investment
f09befde-a0bc-4c01-bb09-831c13f93bcd,Hume Bank - Property Package Investment Line of Credit ($150k-$250k),147200,Hume Bank - Hume Interest Saver Investment
c331fcd1-c397-4f75-96a7-6901a344af7d,Hume Bank - Property Package Fixed Rate Investment Loan (Refinance) 4 Years,0,0
3a260b3b-5315-473e-aaea-956b66dff3c2,Hume Bank - Property Package Fixed Rate Investment Loan (Refinance) 1 Year,0,0
6cbca42c-dee4-4fe9-af79-2d522d11d3f2,Hume Bank - Property Package Fixed Rate Investment Loan (Principal and Interest) 4 Years,0,0
abccad75-0438-4a4d-9ab1-5c85f9099fd8,Hume Bank - Property Package Fixed Rate Investment Loan (Principal and Interest) 3 Years,0,0
0ffc4c49-366b-44f6-a17d-b84111ae324b,Hume Bank - Property Package Fixed Rate Investment Loan (Principal and Interest) 2 Years,0,0
38e4dd20-7334-40b1-a05a-deb76dd469f8,Hume Bank - Investment Line of Credit,147200,Hume Bank - Hume Interest Saver Investment
6e57b4b4-b94a-447c-a5d0-e4e865fc4b4e,Hume Bank - Interest Saver Investment Loan (Principal and Interest),147200,Hume Bank - Hume Interest Saver Investment
cee177cd-7c66-4ff4-90a6-ffa47ebcec43,Hume Bank - Fixed Rate Investment Loan (Refinance) 3 Years,0,0
31028624-a938-45fa-88ba-b9ac98b7e74a,Hume Bank - Fixed Rate Investment Loan (Refinance) 5 Years,0,0
d3d12567-f5ac-4f2b-928a-6685fd1a48ad,Hume Bank - Fixed Rate Investment Loan (Principal and Interest) 5 Years,0,0
c408fb3f-51b6-4fb6-aa65-88e008677099,Hume Bank - Fixed Rate Investment Loan (Principal and Interest) 1 Year,0,0
31527467-4436-49c9-b2b3-5a9bba1aad56,Hume Bank - Fixed Rate Investment Loan (Principal and Interest) 4 Years,0,0
408da2e0-5b70-4379-9e10-5e3782cfbd51,Hume Bank - Standard Variable Home Loan (Principal and Interest),147200,Hume Bank - Hume Interest Saver Investment
8674b315-45b1-4853-b81d-20cee2d7eef6,Hume Bank - Property Package Standard Variable Loan (Refinance) ($250k-$500k),147200,Hume Bank - Hume Interest Saver Investment
8b839bf9-5473-453a-9e36-180ebffad719,Hume Bank - Property Package Standard Variable Loan (Principal and Interest) ($150k-$250k),147200,Hume Bank - Hume Interest Saver Investment
f4f94532-febb-40f1-aa14-b1bb3eaf9ba3,Hume Bank - Property Package Standard Variable Loan (Principal and Interest) ($250k-$500k),147200,Hume Bank - Hume Interest Saver Investment
76d8217c-59dc-4dce-88bf-31a01d0505f3,Hume Bank - Property Package Line of Credit (Refinance) ($250k-$500k),147200,Hume Bank - Hume Interest Saver Investment
82333541-b9e3-4f61-a2cf-448086f2bdc3,Hume Bank - Property Package Line of Credit ($500k+),147200,Hume Bank - Hume Interest Saver Investment
b2ac59ba-1b60-4fe9-8d6a-6b5418c76d8e,Hume Bank - Property Package Line of Credit ($150k-$250k),147200,Hume Bank - Hume Interest Saver Investment
cb348fb1-acc2-4aa9-a301-33a69f261931,Hume Bank - Property Package Fixed Rate Loan (Refinance) 1 Year,0,0
189d2eb8-b63d-4b97-a21c-9cf683def0d2,Hume Bank - Property Package Fixed Rate Loan (Refinance) 4 Years,0,0
57137cfa-1eb3-4ec7-a2e4-ebfb62b21d3b,Hume Bank - Property Package Fixed Rate Loan (Principal and Interest) 4 Years,0,0
e51495eb-9ba8-4e3f-876f-5e1101a8e02a,Hume Bank - Property Package Fixed Rate Loan (Principal and Interest) 5 Years,0,0
6152d3e1-07e6-4446-9021-4af845b39ec3,Hume Bank - Property Package Fixed Rate Loan (Principal and Interest) 3 Years,0,0
4f329957-1a7c-4b9f-84c2-6dab22e56ec8,Hume Bank - Property Package 1 Year Introductory Loan (Principal and Interest),147200,Hume Bank - Hume Interest Saver Investment
9a1f6b18-0147-4f25-b1ce-f23a0df94c79,Hume Bank - Line of Credit,147200,Hume Bank - Hume Interest Saver Investment
33f7f32c-51e2-497d-a8be-a73aa70b3f35,Hume Bank - Interest Saver Home Loan (Principal and Interest),147200,Hume Bank - Hume Interest Saver Investment
68e02901-3743-434e-8e2e-b561509c27d3,Hume Bank - Fixed Rate Home Loan (Refinance) 5 Years,0,0
ea5cdae3-d264-4a42-8d95-61f74c58b98f,Hume Bank - Fixed Rate Home Loan (Refinance) 2 Years,0,0
6f29e226-e754-45a7-9619-246029b62e63,Hume Bank - Fixed Rate Home Loan (Principal and Interest) 4 Years,0,0
a05aa6c4-4a5e-446a-b996-c1ea02e140a2,Hume Bank - Fixed Rate Home Loan (Principal and Interest) 1 Year,0,0
6abe31fc-4d24-4a11-b68c-327f899d5e5c,Hume Bank - Fixed Rate Home Loan (Principal and Interest) 2 Years,0,0
1755c928-db62-4684-99ad-163ff664ac3e,Hume Bank - 1 Year Introductory Rate Home Loan (Principal and Interest),147200,Hume Bank - Hume Interest Saver Investment
2d392f97-120d-48d0-ba74-3ca997358961,Hunter United - Package Home Loan,177530,Hunter United Credit Union - Package Home Loan Principal & Interest Investment
